formula,FE
Ba4Ge2Pb(Se4Br)2,-1.598162305514705
TlVH6SO9,-1.5981314247685177
La12Fe11S30,-1.5980867246226402
PuU4N5,-1.5979328592499826
Bi5IO7,-1.5978866340384614
La4B4Br5,-1.5978859942307684
Ni(AsO3)2,-1.5977658111111095
Fe4Co(BiO3)5,-1.5977060820999998
K3Nd3I10,-1.5976222158906244
Co(Bi3O5)4,-1.5976039612121191
LiMn2(CoO4)2,-1.5975517145534917
Li5Ni5O9F,-1.5974574093333325
TbAsSe,-1.5974375505034717
AlH5(SeO4)2,-1.597380224746093
K9Li3I2O13,-1.597323609361111
SrSe2O5,-1.597256956640626
V2PH8(NO4)2,-1.5972110549829928
Pr(AlBr4)3,-1.5969518951041668
NiH2SO5,-1.5968099724999998
Ag2Ge(S2O7)3,-1.5967432927499994
KRb2TlBr6,-1.596734843558334
K2AlInBr6,-1.596727035116666
AlH6IO4,-1.5967252564583336
Pb4C2SO12,-1.5966708414473676
Rb2AgMoCl6,-1.5965237096666662
K2LiCeI6,-1.596431547783333
K3Mn2O8,-1.5963918582778502
NaCoAsCO7,-1.5963495453526648
Li8MnNi7O16,-1.5962680195186776
FeMoHSeO7,-1.596194085781249
Rb3TeH6(ClO2)3,-1.5960330085087715
CaCu2(As2O7)2,-1.596006768809524
Dy6N8O33,-1.5959713635638293
TiI2O7,-1.595955255583334
Pr2CrSe4,-1.5958593861011905
CsLa(NbBr3)6,-1.5957433630636604
Li3SbN3(O3F)3,-1.5956926255263155
Li4Fe3(CoO4)3,-1.5955858187878773
Mn3CoO8,-1.5955723003160929
TmTlSe2,-1.595562889531248
YFe2Bi2(SeO2)2,-1.5954864304261362
Sr2UCu2S5,-1.595453296249999
Li4Cu3Ni2Sb3O16,-1.5952657251190476
Ce15B8N25,-1.595248473819442
La2CuSbS5,-1.595135679722222
Zn2AsO5,-1.5951213546875005
K3(PbCl4)2,-1.5951172186057734
NdCu3Se2ClO8,-1.595058419812499
Mn5NiO12,-1.5950203644252856
Cs3(SeO4)2,-1.5949993687425397
K2H2RuO5,-1.5949972154500005
Zr2CuS4,-1.594905110714285
Nd(AlBr4)3,-1.5948383790104164
Te4As2S5(OF6)2,-1.594762045066667
RbLiO,-1.5946788852777776
Mg3Fe4(BiO4)6,-1.5945419998648638
Zn3S2O9,-1.5945214764732143
CsMnH4Cl3O2,-1.594504089780565
K2NiH8(CO5)2,-1.5943637130217396
Na9Al2(H9O7)3,-1.5942769642993868
Ce3CuSiSe7,-1.5942708305338538
U2PdS4,-1.594212505178567
K2TeH6(O3F)2,-1.5941486299215692
AgPO4,-1.5940969058432533
TlPdF3,-1.5940887465000002
MgCo6(O2F)4,-1.5937650571052624
PuS2,-1.593658079583328
VAg2O3F,-1.5935498933333323
Na8Fe5O14,-1.5935329128671774
K2LiTaBr6,-1.5934935285166665
Li6Fe3Co7O20,-1.5934056430555552
NaAs4IO6,-1.593350608031609
Rb3ClO,-1.5933437440000016
CoRe(PbO3)2,-1.5933363477500009
K2SbCl5,-1.5933208209374996
Tb3CuSiSe7,-1.5933169142838512
Rb2LiMoBr6,-1.5933044538333334
DyCuS2,-1.5930872557812492
Li5Co4NiO10,-1.5930788755833334
K2NaTaBr6,-1.5930082963212642
PrCuS2,-1.5929687568229165
Gd6C3Cl5,-1.592893537321429
Nd3GaNiSe7,-1.5928921863671868
SrS2,-1.592624253541666
NaMgAlH18(C2O7)3,-1.5926171622509568
MgH10SO9,-1.5925601089285717
La2UAs3,-1.5923874320833469
Mn3H2Se3O10,-1.5922779621291303
LiFe(SeO3)2,-1.5921471423020832
Li2Mn(NiO3)2,-1.5920885472361546
Rb2NaScI6,-1.591976590137932
Hg2GeS6Cl2O21,-1.5917464312499998
Cd(SbO3)2,-1.5916943466666662
RbYTe2,-1.5916187414583345
BaAl4S7,-1.5914938418749986
Pr3(TaN3)2,-1.5914766538333305
LuHSe,-1.5914585481597214
Li3Fe2Co3O10,-1.5914281933333332
NaTiS2,-1.5911140724281614
YCuS2,-1.590968853906249
TmCuS2,-1.5909293651562528
SbSe5F6,-1.5908161741015625
K3(SeO4)2,-1.590733704725962
RbFe5O8,-1.590564603392857
Ba7Ga5AgSe15,-1.5905352678329616
NaCuMoO5,-1.590496265484914
CrAs2O7,-1.59044445575
LiTcH6O7,-1.5903743798888883
Sb3IO4,-1.5902952392187384
CsSmCdSe3,-1.589901297781071
MgCu2(SnO4)2,-1.5898546724999991
Bi2SeO5,-1.5898467399804683
PrTlSe2,-1.5897413474479158
Cd5Bi6(Cl3O2)4,-1.5896928919354836
Bi16O25,-1.589588770670732
Cs2BiAuCl6,-1.5895835299310348
La2Fe2S5,-1.5895199802777773
Pr2InCuS5,-1.5895039991550908
AgSO3F,-1.5894182448611105
InFe17O24,-1.5893257511111092
Li2CoH8(CO5)2,-1.5892701255072466
NaSmTe2,-1.589257677500001
LuTlSe2,-1.589240393671866
Na3PH12CO11,-1.589214348706457
InHO2,-1.5889049896875012
CaSe2O5,-1.5887936467968746
K3Mo2Cl9,-1.5887449509821443
Na3Au(SO2)4,-1.5887370155711196
UCu4(MoO8)2,-1.5886764478260873
Cs2CuBr3,-1.5885425873850585
AgPH6(NF3)2,-1.588521710238095
Re2Cl5O4,-1.5884797695454542
ReTc(PbO3)2,-1.588394497249998
MgCo3SbO8,-1.5883171403846144
Zn2As(HO2)3,-1.5882386082291664
Bi12RuO20,-1.5880174306060613
ErCuS2,-1.5879249959895851
Ca(AuF6)2,-1.5879144073333331
Ca3Cu6(AsO4)8,-1.5877820728571423
NaFeRuO4,-1.5877775048399008
Li4Fe5Co3O16,-1.5877687058333323
NaFe12O19,-1.5877082541837275
ThGeS,-1.5876417758333308
NaBiO3,-1.587588112775866
Al(BiO3)3,-1.5874547948076931
KCu2H3(SO5)2,-1.5873173189444445
Ba(NO3)2,-1.5873080938888893
AlBiSCl4,-1.587300122142857
ScCl,-1.587241105250003
SbAs3(Se2F3)2,-1.587218426919643
K3Sb7(SO3)3,-1.5870379509886356
BaNaVS4,-1.5870176234113291
P4SeO6,-1.5869242287437764
Pr3CuGeSe7,-1.58664134970052
Na(BiO2)2,-1.586483931268472
Ca7Sn3S13,-1.586482848913043
SbH3SO6,-1.5864493787499987
Bi2AsO6,-1.5864406761111107
Pr3CuSnSe7,-1.5863280234505197
K2PbO3,-1.586087508666664
Ba9(FeSe4)4,-1.586076694741379
Zr(CuCl3)2,-1.586032302592592
ScAs,-1.5856766587499995
Rb3FeO3,-1.5854671624999992
Rb3TlBr6,-1.5854576675833347
MgH8(NF2)2,-1.5854126559999997
Cs2SbBr6,-1.5854104277011505
As2PHO6,-1.5853673809226194
Te2Pb3(ClO3)2,-1.5853366871794858
ThSe3,-1.5852642530468728
Li4Co3Ni3(SnO8)2,-1.5852276886904764
Rb4Li(Se2O7)2,-1.5851612372916657
TePb3Cl4O3,-1.5851164849242416
BaMnS2,-1.5850627757327578
Cd2Sb2O7,-1.584971216363636
Rb4TmI6,-1.584961868181818
V2FeAg3O8,-1.5849460671428568
Cs2TlBr5,-1.5848080043929609
Nd3CuGeSe7,-1.5846004424088538
CsMgAs(H6O5)2,-1.584557973686208
MnH4(SO5)2,-1.5845183960547666
Bi4O7,-1.584480154318184
Zn2CoSbO6,-1.584445532499999
NaCuAsO4,-1.5844162451970436
SbI5F6,-1.5844016748611125
K3IrCl6,-1.5843971591249997
Na2TlP3H7N3O8,-1.5843925291154397
PCl3O,-1.5843036276666669
Cs2CuCl4,-1.58430078357143
Na4La31(CoI12)5,-1.5841781194051725
NiOF2,-1.584141765625
MnPH6NO5,-1.5841274614338496
AgCS2(O2F)3,-1.5840987064743577
Bi19O30,-1.584026391326531
Ti2SCl12,-1.5840076679444444
AlFe3Se2ClO8,-1.5839424989791655
FePH5NO4F,-1.5839282537225263
Rb8Mg(FeO4)2,-1.5838143939473677
SrH6(CO3)2,-1.5837600944999992
K2Bi2O5,-1.5837451368888888
Cd2AsHO5,-1.5835838892361112
RbMnBr3,-1.5834641077528686
Al4H50S7O52,-1.5834338523893807
Cs2InGaBr6,-1.5832448763477012
NaZnAs(H2O3)2,-1.583156932990716
MnCl2,-1.5831389131609204
Cd2BO4,-1.583137143303572
GdTlSe2,-1.5830775445312495
Hg3BI2(OF2)2,-1.583071011805557
Li2NiO3,-1.5828924015277834
NaMgPH18O13,-1.5828776187065354
BaCdS2,-1.5828587768749989
Li3(CuO2)2,-1.5827964788888886
ZnCr2O7,-1.5827207072499996
Zr2Se3,-1.5826493064375
LiV5H18N2O19,-1.582646711851852
Cu3(BO3)2,-1.5825957112878777
MoPCl5O3,-1.582335238089285
CsYCdSe3,-1.5821665102810705
KTlCl3,-1.582051127116668
K6Si2S6O,-1.5818698507333313
Fe(CO3)2,-1.5816903533333329
CsDyCdSe3,-1.5816128630588473
Li5Fe2Ni5O12,-1.581595096111111
Cs2GaAuCl6,-1.5815183076810349
TlV3Cu5O13,-1.5814414604924243
LuHCl,-1.581417875972221
La5(BN3)2,-1.5813693317307695
KRb2AsBr6,-1.5813666319750002
LiZn4(SnO2)4,-1.5811939919607838
Zn3Fe12(CoO12)2,-1.5810297709756094
NaTeO3,-1.580985520109195
K2Mo(SO)2,-1.5807493506428565
KMnH4Cl3O2,-1.5807418643346396
Cs2TlAgCl6,-1.5806118684310255
Al2CdCl8,-1.5805851863636362
Zn(Bi3O5)4,-1.5804937690909098
Cr3(AsO4)4,-1.5803488908695658
Mg(TiS2)3,-1.5802853389999996
Fe7Sb10(Br4O9)2,-1.5802179945348842
K3BrO,-1.5801354038500004
Na2LiTlCl6,-1.5800727519425295
KBiO3,-1.5799124814500018
K4SnO3,-1.5798986337812493
Bi2Te4O11,-1.5798891674509743
La5C2I9,-1.5797189518750008
TiAs2H4O9,-1.579717459947917
CsLiI2,-1.5796161288721269
GeXeF10,-1.579507926875
Fe5(BiO4)3,-1.579506255874999
Na4V10Co(H11O13)4,-1.5794630809956505
Cr3Se2ClO8,-1.5794387556919642
LiMn4(CoO6)2,-1.5793165392135506
Ce4C2Br5,-1.5792701840909082
Rb2NaTlBr6,-1.579254978971265
KAcTe2,-1.5792424478125042
BaVSeS2,-1.5791911534687493
Y20Cu6(Pb3Se14)3,-1.5790923729626631
Ba(AlSe2)2,-1.579087044196425
NaV5H18N2O19,-1.5790127520306505
Li4MnCu3O8,-1.5786683088290223
NaZn2(MoO5)2,-1.578543222425287
Nb3ICl6,-1.5784514226249995
Li4Mn3Co3(NiO8)2,-1.57842083204023
K3MoBr6,-1.578408384175
Li3V(H4O3)4,-1.5782551899999993
SrPbS2,-1.57798265625
Rb2TlInBr6,-1.5779716755000002
KTiS2,-1.5779446938958328
LiCo2(CO3)4,-1.5778769117543858
Li2Mn2CoO8,-1.5778049086560562
Ti2SN2,-1.5777966918333337
RbCu2H3(SO5)2,-1.5777798556250002
Ba2GaBiS5,-1.5777615716666662
Ti8N5,-1.5774741636217957
SnPbO3,-1.5774059260000255
Mn7Fe3O20,-1.5773948926839068
Li4(FeO2)9,-1.5773036559139784
Mn9(Cu3O10)2,-1.5772980506108378
AlTl(SeO4)2,-1.5772697390017365
MgMo2H4(Cl2O3)2,-1.5772381779411764
CeHSe,-1.5772010628645816
MgI8(OF2)12,-1.5770788818888883
Ag3P6H12N3O19,-1.5768624910548172
Ba4As2O,-1.5768435174999962
CsScI3,-1.5767929379310357
Li4Fe3TeO12,-1.5767024089999992
Y3CuSiSe7,-1.576679984283854
V6Cu11O26,-1.576564200348838
CsSm(NbBr3)6,-1.5764969907559692
Ba2ZnGe2S6O,-1.5764171881249986
MgP2H10(NO4)2,-1.5764158526863352
Ba3Ta2Se9,-1.5764115959471725
Rb2Cd(IBr)2,-1.576014897142856
Rb2Li(OsO3)2,-1.5760147012121204
Tb6Ge3Se14,-1.5760021751222844
MnTeO4,-1.575938785766283
CsLa(TaBr3)6,-1.5759266278328907
BaSm5Al3Si9N20O,-1.5759167021153848
NaBi3(IO2)2,-1.5757738231379306
K2ZnO2,-1.5757228889000026
Sn(CO2)2,-1.5756813578571425
V2Co(H4O5)2,-1.5756280792857145
VH12C2S2(O2F)6,-1.575541765428572
W(BrO)2,-1.5755184900000003
Ce3GaBr3,-1.5754901385714308
La2InCuSe5,-1.575460973431713
UIN,-1.5753958766666638
CdRe2(H2O5)2,-1.5753147049999991
Ca(CuO)2,-1.5752595862666623
V5NiH20NO22,-1.5751118206122443
HoH15(CO5)3,-1.5749973140808824
Na2ZnP(H5O4)3,-1.5748801402790795
CsTb(NbBr3)6,-1.5748635975508405
Li5Fe2Cu3O10,-1.5747800290833331
Cs2AlHgBr6,-1.5747652841810358
Cs2PdCl4,-1.574726431428573
Pr(CoO3)2,-1.574658732407408
RbNa3Mo2H18O17,-1.574658613942388
KFeCl3,-1.5745818139500003
Gd3GaNiSe7,-1.5745230832421886
MgMnCd6O8,-1.5744507858081889
Li4Co5Te3O16,-1.5743199372619034
Cs3Nb6SBr17,-1.574283943017239
KRuO4,-1.57422630954166
HgF2,-1.574093817500002
ZrS3,-1.574012124374999
RbSnBr3,-1.5739747749999975
Nd3GaCoSe7,-1.5739612684505204
MnH5SO7,-1.5738726110129306
Cs2La10Os2I17,-1.5738707032035604
Cu3OF5,-1.5737388486805566
Ge7H18O23,-1.5736114370833327
Na6SbO5,-1.5735835036458354
LaCrSe3,-1.5735571874062502
H2Pb4C(Cl3O2)2,-1.5735257470588238
Li3Fe(CoO2)4,-1.5734034249999995
NdBN2,-1.5733793552083335
Al4H12C15O31,-1.5732703146774194
Cs2CoBr4,-1.5732067332142878
Cs2TlCuCl6,-1.5732003942643693
Li12MnCo(Ni5O12)2,-1.5731485855818963
Na2MgH20(SO9)2,-1.573137400180433
Ca(Fe9O13)2,-1.573008375666666
La7CoI12,-1.5729903877500009
CsY(NbBr3)6,-1.5729459409482762
KFeAs3H7O13,-1.5728709052400007
V2Se2O11,-1.5727333828125003
Li9Co9O17,-1.572655566214285
TiCu3O4,-1.5726412033333332
CaNb2Te4Cl10O,-1.5724503835648147
As4Pb8Cl6O11,-1.5724089069827585
KMg2P2H31O23,-1.5722361353861976
CsRb2TlBr6,-1.5722343707988515
CuSb2(XeF4)6,-1.5721866245454543
Rb2(NbBr3)3,-1.572181436428569
Zr2CoS4,-1.5721064328571412
Cs2IrCl5O,-1.571998434090039
Li3Co(NiO3)2,-1.5719483270833323
CeTe,-1.571865663333332
CsHo(NbBr3)6,-1.5718655655636609
Sb3Cl11F4,-1.5718553065277778
ScH3NCl3,-1.5716900485937506
Al2CrCl8,-1.571660076060602
CsEr(NbBr3)6,-1.5714166417175062
Si4Ag10O13,-1.571311854598765
Ag2PHO4,-1.5712900828199394
MgCd2(FeO2)4,-1.5712285023333323
Li3Fe2(NiO4)2,-1.5712213393333334
HgC2O2F3,-1.5712202503125008
V2Ni3Te3O16,-1.5712071237500005
Sm3CuGeSe7,-1.571149619283854
La4B2N5,-1.5709976007954547
Sm6N8O33,-1.5707987235106384
Sr2GeSe4,-1.5707055491964432
Pb3(ClO)2,-1.5706747435714266
K6MgO4,-1.5704068221363627
Zn7H10(CO8)2,-1.570359414785714
SmMgCrS4,-1.5703306707142854
DyAgS2,-1.5703183382291668
K2VH4C4O9,-1.570291938037501
KCu2H2(SO5)2,-1.570266002926471
Cu2Hg2SF6,-1.57021782159091
Lu6H40N8O49,-1.5701987458009703
Fe2CoO4,-1.5700428128571409
Na4ZnP4H16C2(NO8)2,-1.5700396530908594
Rb4CO4,-1.5699789541666662
NaCu2H3(SO5)2,-1.5699691802849618
TeBrO3F5,-1.569843088416667
KInBr3,-1.5698390942833336
Y3Si6N11,-1.5697729620625012
RbAs2H5O8,-1.5697142985937491
Sb4IO6,-1.569705749090908
Rb3AsBr6,-1.5696538329999996
La2Si2PbSe8,-1.5695298025961533
Cd2GeO4,-1.5694997349999995
Na2ZnO2,-1.5694563345000003
TbAgS2,-1.5694378882291664
KNa7Pb2O7,-1.5694098539355972
Li2Cu3(CO3)3,-1.5693861089215688
InGaCuO4,-1.569328993928579
NaMgNiIO6,-1.5691533831379303
Er6H40N8O49,-1.5690291376456311
Mn2FeO6,-1.5689874312068963
CsTbMnSe3,-1.5689739902140207
CsCeCdSe3,-1.56896795278107
CsTm(NbBr3)6,-1.5689066811405838
AlP2H12N3O8,-1.5688039610302194
In6Ge2IrO8,-1.5687857541176455
Li9(RuO3)10,-1.5687635317346948
LiCu2(CO3)2,-1.5687082634848482
Cr3AuO8,-1.568678871666665
Fe41O56,-1.5686263797938127
Sr(NO3)2,-1.5685782749999992
Mn5(TeO6)3,-1.5685016109482746
Li2CuP6H20C2(N3O11)2,-1.5684710271105724
Li2(CoO2)3,-1.5684688778787872
MgMn(CoO2)4,-1.5684271548522182
CeSb(SBr)2,-1.5683450149999985
Er4ThCN4,-1.5682563397499991
ThH6(NO5)2,-1.5681320593421049
ZnCu2(MoO4)2,-1.5679250990384617
Na2CoCl4,-1.5678270103571432
Ga2HgO4,-1.5677841589285546
K2Cu3(AsO3)4,-1.5675497673571432
Rb3Ge2Br7,-1.567498992083333
K2AlHgCl6,-1.5673480706250047
BaSr3Co2Cu4(SO)4,-1.5672511616666671
LiH3C2O5,-1.5672376208712122
CuPb2(OF)2,-1.5671784660714252
Na2CuH6C2O9,-1.5671333473879314
Gd3CuGeSe7,-1.5670860884505209
ZnTe2O5,-1.5668660316666667
Li2BrO,-1.566816143541666
CuAs2PbO7,-1.566806313863635
KPbO2,-1.5667928774374982
LaCu3(RuO3)4,-1.5667406612500003
Ba3(PS4)2,-1.5667072518681204
Na5P3(H14O11)2,-1.5666982811349153
Pr3InO,-1.566619579999997
Eu4Bi2O,-1.5665533867857124
Dy6H40N8O49,-1.5665320788106791
Zn3Cu2(GeO4)3,-1.566482322749999
DyCrS3,-1.5664522143333308
Li3Co4TeO8,-1.5664271960416674
MnCo2TeO6,-1.5662889264597697
Co3P2(HO)16,-1.5662560853861005
K2TcCl6,-1.5662490636111102
Li2Fe3NiO8,-1.5662192954761898
Rb2CuC2O7,-1.5660112899999998
Al2H32S3O28,-1.5659883237307686
MnZnBiO5,-1.5659713169288798
Cs4AsH5Se3O16,-1.5659502470483424
LuMgMnS4,-1.5659107927996712
BeH8(NF2)2,-1.5657302338333332
Ho3CuSiSe7,-1.565637736783853
K4BaTi6S20O,-1.5655919962968756
CaHBr,-1.5654780429166677
Na9Fe2O7,-1.5654423527729877
Li2Co4O7F,-1.565294425119046
Ni2(SO4)3,-1.5651368292647043
BaH4(CO2)3,-1.5651022232142862
Na4SnO3,-1.5649540743749988
TePb2O5,-1.564909722395832
Cs4Pr6OsI13,-1.5648199695258629
Cs2SeCl6,-1.5647545524060125
NaTl3(SO3)2,-1.5647350851149433
CuH6Pb4(SO7)2,-1.564651991388888
Li2Co3BiO8,-1.564590691904762
GeH8N2OF6,-1.5645634286111114
K3(FeO2)2,-1.5645118968611098
K2RbMoBr6,-1.5645036381999995
U2S5,-1.5644962023660705
Na4IrO4,-1.5644625395019152
Y7C2I12N,-1.564429127045455
Li(Bi3O5)4,-1.5644033334343428
KLaSiSe4,-1.5643487659464286
Na4NiH38(W3O20)2,-1.5641033300339011
CIClF4,-1.5640071396428574
Rb2NaAsBr6,-1.5639492243879314
BiMoO5,-1.5638910575
Li3Fe(CuO3)2,-1.5638886354166666
Rb2Cu4H5(SO5)4,-1.5638029517499994
Mn5CuO12,-1.5637454305363971
Zn2SnSbO6,-1.5636857591249964
La3Cu2S7,-1.563658932786448
V3Co5O16,-1.563581209583332
Na2NiH12(SO7)2,-1.563571737669632
Fe2(TeO3)3,-1.5635049539285717
CsHoMnSe3,-1.5633945841029089
Cs2NaMoBr6,-1.5632928270000008
CsErMnSe3,-1.5632602466029095
Li9Cr2(H9O7)3,-1.563103243156779
K2CuBr3,-1.563033116166667
Cs2AgAsCl6,-1.562977739847701
ZnCu3(SnO3)4,-1.562952592499999
BiKrF7,-1.5628182826851915
Li4FeCo5O12,-1.562582225151514
CrCoO4,-1.5625208349999995
Rb3Sb2Br9,-1.5625099191071423
Rb2NiH8(CO5)2,-1.5624424797826086
Er4OsBr4,-1.5624345999999985
Rb2Bi2O5,-1.5624306025
BaTaSe3,-1.5624086758729157
MgV2Ag2(HgO4)2,-1.5622878122222223
ZnFe4CuO8,-1.5622462892857132
VH3O4,-1.5620226095312502
Rb2GaAuCl6,-1.5619561562500004
Ag2Te3Mo3O16,-1.5616721080555542
Sm3Si6N11,-1.5616563718125007
InAs(H2O3)2,-1.5616385005555546
Na8H10S8O17,-1.5616144515938244
Sn2SO5,-1.5614984019921714
Fe3(TeO3)4,-1.5612925794298231
K2CoH8(CO5)2,-1.5612806771521746
MnTe6O13,-1.561222741521553
KRb2AuCl6,-1.561166165225
SbP(Cl3O)2,-1.561102300214286
Mg(NiO2)2,-1.5609320071428578
Rb2HgSbCl6,-1.560810292750001
Ba2GaSbS5,-1.5607790524999996
Cs2Li3I5,-1.560773133931037
RbHCO2,-1.5607603527499996
K5InO4,-1.560748312041666
Na3CoO3,-1.5607429866625608
SmAgS2,-1.5607053316666666
Er7C2I12N,-1.5607017897727269
Cs2ReCl6,-1.5606751530555572
K2LiMoBr6,-1.560629335783333
CdFe4NiO8,-1.560595798571427
CsSmI3,-1.560592641931035
Ti3N4,-1.5605647801785685
LiCuHCO4,-1.5603411413020822
CaH4NClO5,-1.5602322721875008
ZnAs2Pb2O9,-1.5601847412500005
La3(VN3)2,-1.560091567045452
Fe19Co5O32,-1.560055705535714
Li2NiH8(CO5)2,-1.5599493024637676
Na3W3Cl13,-1.559927971270417
Na2Te2H4O7,-1.5599006219061295
Bi2Ru2O7,-1.5598813884090983
Cs4PbI6,-1.5598491821473324
PtC2S2(O4F)2,-1.559834704166666
Li4CoNi3O8,-1.5597017439583336
Np(SO6)2,-1.5596676525833326
Tl2Cr2O7,-1.5596403694696974
CIF3,-1.5595650685000002
MgFe(CoO3)2,-1.5595413909999998
Zr2TeBr12,-1.5595042864444442
KCu3S2ClO9,-1.5594495423281236
Na(Bi3O5)4,-1.55931831337513
Pb12BrCl7O8,-1.5590659289285702
Sr3V5S11,-1.5590614319736842
MgPH13O9,-1.5588659818080357
CsNb3VCl11,-1.558733081015621
Si5H15C4NO12,-1.5587015145608103
Ce5(SiN3)3,-1.558665790220583
Rb2ZrS4,-1.5586469919642856
MgTi6AgS12,-1.558615196333332
NaMgPH12O11,-1.5585699080200826
CrH6SO7,-1.558511346500001
Dy3GaNiSe7,-1.558267656158853
ZrH7CN4F5,-1.5582670013194455
Ba20Nb19Se60,-1.558257152329546
Li2NiH12(SO7)2,-1.55824423844086
Sr3GeO,-1.558158417000001
CsTmMnSe3,-1.5580475141029104
Ce3SiAgSe7,-1.557959609422742
Rb2CoH8(CO5)2,-1.5576886684782605
Pr4(GeS4)3,-1.5575573790350865
Mg2Ti3AlS8,-1.5575119471428565
CaH12CO9,-1.5574683054347829
Tb3BBr3,-1.5572763146428568
Mg3P2(H22O15)2,-1.5571982591681732
ZrSe,-1.5571522870312506
Nd4(GeS4)3,-1.5571338547368423
ErAgS2,-1.5571082744791649
Fe5HO8,-1.5570442572321426
Li2Co3TeO8,-1.5570431373809512
CsNb4Cl11,-1.5570381935937494
TlAuF6,-1.5568938192187467
MgH10CO8,-1.556882281875
K2PbCl5,-1.556820420546881
Na2MnNiO4,-1.5567596813362066
CaSnP6(HO)12,-1.556745682745535
Ge(BrF5)2,-1.5566848642307691
Na2MnO4,-1.5565876522413784
CuAs2Pb8Cl5O9,-1.556579051299999
Fe23O32,-1.556508611272727
Na2PH15O11,-1.556365123574188
MgH12SO10,-1.5563600572916665
KH3SO6,-1.5563300900909085
Y6PtI10,-1.5562363105882393
SrH9ClO5,-1.556212839296876
BiXeF9,-1.5561886361363653
Tb7PtI12,-1.5561661663333353
SbXeOF9,-1.55610376625
MgCu2Ag(SO5)2,-1.5559680647916672
TiVN2,-1.5559615960416655
BaSi6N8O,-1.5559502160937493
Mn3Cu2NiO8,-1.5559361702709356
Ca2CuH6(CO2)6,-1.5559064680555548
Li3Co2CuO6,-1.5558044804166655
Mn(HO)2,-1.555723026086207
Cs2AlAuCl6,-1.5556995187499922
Rb2CuMoCl6,-1.5556342275
Fe3Te3ClO10,-1.5556070467647052
K2CuH12(SO7)2,-1.5555226178870962
NaAsH4O5,-1.5553919410344828
CsCdBr3,-1.555330047000001
MgZn2(BiO3)4,-1.5552681418421044
K2HgBiCl6,-1.5552615537000007
Na2ZrSe3,-1.5552283211979183
Ba3Nb2Se9,-1.5551058852566964
K3(FeO2)4,-1.555085995449999
Te3As2O11,-1.55503611265625
Sb8Cl27F13,-1.5550070788020836
LiIn4(HgO4)2,-1.554899623
CsHgCl3,-1.5548779457643724
K2ZrS4,-1.5548681086785712
Li2CoCuO4,-1.5548246033333335
IrWO6,-1.5548180181249984
Y3CBr3,-1.554782783928573
YH12(ClO2)3,-1.5545692886363731
CsPb2Br5,-1.5545558137068949
K2InAsCl6,-1.5545319228666667
K2HgCl4,-1.5545025057142865
Li2Sn(H5O4)2,-1.5544843659126977
EuFe4(CuO4)3,-1.5544239692499993
Rb2LiAuCl6,-1.554350290833333
KHSeO3,-1.5540632972239592
Te3(PbO4)2,-1.554047792179486
Rb2TlHgCl6,-1.5538957160833349
Na2V9MoH35(N2O19)2,-1.5538711609158276
Sb8I2O11,-1.5537715639285712
LiRhO2,-1.5536735695833324
Rb2PbO3,-1.5536541137499995
PH6C(NF2)3,-1.5534770079201683
NaMg(CoO2)3,-1.553420769216301
Sn(PbO2)2,-1.5533264971428602
Ti24Ga5S48,-1.5532478684740254
Na5MnHO4,-1.553114924416144
NdH12(ClO2)3,-1.5530436105681809
VCu6AgMo5O24,-1.553035851666666
Na10Zn4O9,-1.5529157923913046
Tb6H44N8O51,-1.5528876747935785
Ti16CuS32,-1.5527932337414958
InH9(SO6)2,-1.5527530943923609
Mn3Co3(SbO8)2,-1.552700570574712
Sb2Pb2O7,-1.5526666445454524
Cs2TlSbBr6,-1.5526073502643691
SbTeClO3,-1.552598289444444
Fe13(NiO10)2,-1.5525685704285703
Te7As2F12,-1.5524572241865096
Na2Cu4H5(SO5)4,-1.5523665151145314
Cs3TaS4,-1.552262174537356
Na2HSNO3,-1.552239648782327
NaSO4,-1.5521983066145817
KMgAs(H6O5)2,-1.5521817423899995
LaTiI5O16,-1.5521172854710144
GdH12(ClO2)3,-1.551867845681818
Rb3NaPbO4,-1.551750536264367
Sr(IO3)2,-1.5516693305555564
Cd2SnO4,-1.5515685878571437
Ce3(BN2)2,-1.5515597431481498
RbNiCl3,-1.5515030135000003
CdPb2(ClO)2,-1.551500092142856
Na4H6Se2O11,-1.5514087765306406
Ca6Te3N2,-1.551299843409091
CsEr(TaBr3)6,-1.551266820140583
Sm2CuAs3O,-1.5512626525000002
Rb5(FeO2)3,-1.551248307678571
CaCuO3,-1.5509762151250015
CuAs2Pb6Cl7O6,-1.5509350331818177
Na12NbO7,-1.550912940952586
Rb2Se2O7,-1.550821225653408
Cs3Cu2Cl5,-1.5507450260000013
Zn2Hg2H2S2O11,-1.5506560167105268
K3U2I7O26,-1.5506125724144728
Cu4Si(GeO4)3,-1.550594616333332
ReP(Cl2O)3,-1.5505944972402603
Bi6Se3(BrO7)2,-1.55058837428125
FePH4NO4F,-1.5504904919494038
CdSO4,-1.550475457968749
La3SbI3,-1.550434322857144
Ce4CI6N,-1.5502977620833327
PrBS3,-1.5502270026666658
BaTi2Sb2O,-1.5500168556944438
Mn5Fe3O16,-1.5498913595689647
TbTe,-1.5498521650000008
GaPH4NO5,-1.5497775137202392
Ca2Pt3O8,-1.5495946684615376
Rb2BiAuCl6,-1.5495850985000004
Li4Cu3TeO8,-1.549576656874999
LaMgCrS4,-1.5495132564285703
