formula,FE
Ag3P6H12N3O19,-1.5768624910548172
Ag3PO4,-1.4072008262053552
Ag3PO4,-1.404712764955355
Ag3PS4,-0.2556438824032732
Ag3PSe4,-0.33674340425223104
Ag3Pb,0.14214760000000126
Ag3Pd,-0.06175013499999693
Ag3Pd,-0.0667762912499974
Ag3Pd13Pb6,-0.20242849886837133
Ag3Pt,-0.020391218749995943
Ag3RuO4,-0.6944503937499986
Ag3RuO4,-0.7076173662499983
Ag3S,0.061458747630211974
Ag3S4(O3F)4,-1.6363656194565217
Ag3SBr,-0.19448457306249622
Ag3SBr,-0.2290983385624969
Ag3SBr,-0.22450059356249596
Ag3SI,-0.2505456424999988
Ag3SI,-0.27040274749999893
Ag3SI,-0.22082543949999903
Ag3SI,-0.26353871149999897
Ag3SI,-0.2524559424999989
Ag3SI,-0.25999591949999895
Ag3SI,-0.26171120149999894
Ag3SI,-0.26328662449999884
Ag3SI,-0.25960873949999874
Ag3Sb,0.0873648650000014
Ag3Sb,0.041008395000002196
Ag3Sb,0.0508994350000016
Ag3Sb4F24,-2.3947933935483863
Ag3SbO4,-0.9939616028124991
Ag3SbS3,-0.17712134691964007
Ag3SbS3,-0.19758472191964163
Ag3SbS3,-0.206377109062497
Ag3SbTe4,-0.19356190895833203
Ag3Se,-0.0899991818359358
Ag3Sn,0.100666425
Ag3Sn,0.013177481250000511
Ag3Sn2(GeP2)3,-0.03840222770408021
Ag3SnP7,-0.07652426325757554
Ag3Te2Au,-0.10585073750000144
Ag3Te32Au13,-0.08841126723958344
Ag3TeIO4,-0.8513749935185173
Ag4AuS2,0.06972477366071368
Ag4Bi2O5,-0.9107576892424234
Ag4GeO4,-0.8912059429629614
Ag4Hg4S4BrCl3,-0.6020602197916674
Ag4Hg5S5IBrCl2,-0.5308403917592605
Ag4HgGe2S7,-0.4625075765476185
Ag4Mo2Se3O16,-1.2244729078479155
Ag4P2S7,-0.2417585822927912
Ag4PIO4,-1.2310900663809512
Ag4Se(IO2)2,-0.6938239265009465
Ag4Sn2(HgSe3)3,-0.45372355473669007
Ag4Sn3S8,-0.3310432080000036
Ag4Te(PO7)2,-1.2281844501247157
Ag4TeO5,-0.769113255583332
Ag4TeSO4,-0.9652245060833323
Ag5(PbO3)2,-0.800273441025638
Ag5(PbO3)2,-0.8001155864102549
Ag5(Sn3S8)2,-0.32746635978588123
Ag5Au3S4,-0.09331787315972899
Ag5Au3S4,-0.03870683899305997
Ag5BiO4,-0.6617728908333305
Ag5GeO4,-0.8137329585833335
Ag5Hg4P8Cl5,-0.38926681752164555
Ag5HgSbO6,-0.806884584294871
Ag5IO6,-0.51678237611111
Ag5P(S2Cl)2,-0.543205363581348
Ag5PSeO4,-1.1345991154836292
Ag5Sb23(PbS4)12,-0.5668736933901506
Ag5SbS4,-0.16459491162500228
Ag5Te2Br,-0.3212533927083321
Ag5Te2Cl,-0.23720146101562634
Ag5Te2Cl,-0.23762317500000307
Ag5TePO4,-1.1397073099675312
Ag6Au2Se3S,-0.22777084496093578
Ag6Ge(S2Br)2,-0.4708180242307679
Ag6Ge(S2Cl)2,-0.5045452509615372
Ag6Ge2O7,-1.0151407413333322
Ag6GeSO8,-1.0815077639062487
Ag6Hg(P10I)2,-0.08182275983990073
Ag6HgGeSe6,-0.3340784522544636
Ag6HgNO11,-0.5353702542105256
Ag6Mo10O33,-1.623809939744897
Ag6Mo10O33,-1.6236733717857128
Ag6Mo2ClO7F3,-1.357602159473683
Ag6P6O19,-1.812227590979262
Ag6S2IBr,-0.29777504149999884
Ag6SbAsS6,-0.17807885584821698
Ag6SnSb,0.029359320000001077
Ag6Te4W3O20,-1.4060496970202008
Ag7(PbO3)3,-0.8105368182456134
Ag7(PbO3)3,-0.8109392115350872
Ag7(SI)2,-0.13969641424242304
Ag7(SI)2,-0.12334547878787755
Ag7AsS6,-0.12535749799107115
Ag7AsSe6,-0.2732609450520828
Ag7NO11,-0.5043121346929816
Ag7NO11,-0.5093171620613944
Ag7P3S11,-0.23196407281109477
Ag7PS6,-0.19319769409651347
Ag7PSe6,-0.30240962181228526
Ag7Sb9O25,-1.4330076331504058
Ag8Ge3O10,-1.0496910196825397
Ag8GeS6,-0.3268718610555529
Ag8GeSe6,-0.3325019001597203
Ag8GeTe6,-0.04019273183332643
